# 
# 
# EIS/Hinode Spectrum for eis_l1_20130708_002042
# px = 3
# py = 55
# ref wave = 202.044
# 
# wavelengths - Angstrom
# counts - intensities in counts
# ints_pre - erg/cm^2/s/sr/A from pre-flight calibration
# ints_nrl - erg/cm^2/s/sr/A from NRL in-flight calibration
# 
# missing data = -100.                                                             
# 
# TIME STAMP = Thu Feb 11 06:59:47 2016
# WARNING: Spectrum generated with beta software
# 
#     WAVE        COUNTS         ERROR      INTS_PRE       ERR_PRE      INTS_NRL       ERR_NRL
# Start Window 1
   286.520     1.275e+01     3.571e+00     4.485e+02     1.256e+02     6.486e+02     1.817e+02
   286.543     1.698e+01     4.120e+00     5.987e+02     1.453e+02     8.660e+02     2.102e+02
   286.565     1.451e+01     3.810e+00     5.130e+02     1.347e+02     7.423e+02     1.948e+02
   286.587     1.072e+01     3.274e+00     3.797e+02     1.160e+02     5.495e+02     1.679e+02
   286.609     1.256e+01     3.544e+00     4.460e+02     1.259e+02     6.456e+02     1.822e+02
   286.632     1.434e+01     3.787e+00     5.107e+02     1.348e+02     7.393e+02     1.952e+02
   286.654     1.329e+01     3.645e+00     4.742e+02     1.301e+02     6.866e+02     1.884e+02
   286.676     9.570e+00     3.094e+00     3.423e+02     1.107e+02     4.958e+02     1.603e+02
   286.698     1.397e+01     3.738e+00     5.011e+02     1.340e+02     7.258e+02     1.942e+02
   286.720     1.449e+01     3.806e+00     5.208e+02     1.368e+02     7.545e+02     1.982e+02
   286.743     1.315e+01     3.627e+00     4.739e+02     1.307e+02     6.868e+02     1.894e+02
   286.765     1.598e+01     3.997e+00     5.770e+02     1.444e+02     8.363e+02     2.092e+02
   286.787     1.688e+01     4.108e+00     6.110e+02     1.487e+02     8.857e+02     2.156e+02
   286.809     1.027e+01     3.205e+00     3.727e+02     1.163e+02     5.404e+02     1.686e+02
   286.832     1.170e+01     3.421e+00     4.257e+02     1.244e+02     6.173e+02     1.805e+02
   286.854     9.769e+00     3.126e+00     3.562e+02     1.140e+02     5.167e+02     1.653e+02
   286.876     1.238e+01     3.518e+00     4.524e+02     1.286e+02     6.562e+02     1.865e+02
   286.898     1.389e+01     3.727e+00     5.089e+02     1.366e+02     7.384e+02     1.981e+02
   286.921     1.875e+01     4.330e+00     6.886e+02     1.590e+02     9.992e+02     2.308e+02
   286.943     1.417e+01     3.764e+00     5.217e+02     1.386e+02     7.571e+02     2.012e+02
   286.965     1.342e+01     3.663e+00     4.951e+02     1.352e+02     7.188e+02     1.962e+02
   286.987     8.180e+00     2.860e+00     3.026e+02     1.058e+02     4.394e+02     1.536e+02
   287.009     8.836e+00     2.973e+00     3.277e+02     1.102e+02     4.759e+02     1.601e+02
   287.032     1.033e+01     3.214e+00     3.841e+02     1.195e+02     5.579e+02     1.736e+02
   287.054     8.682e+00     2.946e+00     3.235e+02     1.098e+02     4.700e+02     1.595e+02
   287.076     1.820e+01     4.266e+00     6.798e+02     1.594e+02     9.878e+02     2.315e+02
   287.098     1.866e+01     4.320e+00     6.986e+02     1.617e+02     1.015e+03     2.351e+02
   287.121     1.177e+01     3.430e+00     4.416e+02     1.287e+02     6.419e+02     1.871e+02
   287.143     9.990e+00     3.161e+00     3.759e+02     1.189e+02     5.464e+02     1.729e+02
   287.165     1.970e+01     4.439e+00     7.431e+02     1.674e+02     1.081e+03     2.434e+02
   287.187     1.738e+01     4.169e+00     6.571e+02     1.576e+02     9.557e+02     2.292e+02
   287.210     1.694e+01     4.116e+00     6.420e+02     1.560e+02     9.338e+02     2.269e+02
   287.232     2.266e+01     4.760e+00     8.607e+02     1.808e+02     1.252e+03     2.631e+02
   287.254     3.125e+01     5.591e+00     1.190e+03     2.129e+02     1.732e+03     3.098e+02
   287.276     2.116e+01     4.599e+00     8.076e+02     1.756e+02     1.175e+03     2.555e+02
   287.298     1.812e+01     4.256e+00     6.932e+02     1.629e+02     1.009e+03     2.371e+02
   287.321     1.330e+01     3.646e+00     5.100e+02     1.399e+02     7.425e+02     2.036e+02
   287.343     1.106e+01     3.326e+00     4.253e+02     1.279e+02     6.193e+02     1.862e+02
   287.365     1.403e+01     3.746e+00     5.408e+02     1.444e+02     7.876e+02     2.103e+02
   287.387     1.144e+01     3.382e+00     4.419e+02     1.307e+02     6.436e+02     1.903e+02
   287.410     1.325e+01     3.640e+00     5.133e+02     1.410e+02     7.478e+02     2.054e+02
   287.432     1.539e+01     3.923e+00     5.975e+02     1.523e+02     8.706e+02     2.219e+02
   287.454     1.704e+01     4.127e+00     6.630e+02     1.606e+02     9.662e+02     2.341e+02
   287.476     1.467e+01     3.831e+00     5.725e+02     1.494e+02     8.344e+02     2.178e+02
   287.498     1.775e+01     4.213e+00     6.943e+02     1.648e+02     1.012e+03     2.402e+02
   287.521     1.798e+01     4.241e+00     7.050e+02     1.662e+02     1.028e+03     2.424e+02
   287.543     1.240e+01     3.521e+00     4.871e+02     1.384e+02     7.104e+02     2.018e+02
   287.565     1.262e+01     3.552e+00     4.970e+02     1.399e+02     7.249e+02     2.041e+02
   287.587     1.715e+01     4.141e+00     6.773e+02     1.635e+02     9.881e+02     2.386e+02
   287.610     1.615e+01     4.019e+00     6.393e+02     1.591e+02     9.328e+02     2.321e+02
   287.632     1.171e+01     3.422e+00     4.646e+02     1.358e+02     6.779e+02     1.981e+02
   287.654     1.185e+01     3.442e+00     4.714e+02     1.369e+02     6.880e+02     1.999e+02
   287.676     6.208e+00     2.492e+00     2.475e+02     9.934e+01     3.613e+02     1.450e+02
   287.699     1.270e+01     3.564e+00     5.076e+02     1.424e+02     7.412e+02     2.080e+02
   287.721     1.231e+01     3.509e+00     4.934e+02     1.406e+02     7.205e+02     2.053e+02
   287.743     8.311e+00     2.883e+00     3.338e+02     1.158e+02     4.876e+02     1.691e+02
   287.765     7.750e+00     2.784e+00     3.120e+02     1.121e+02     4.558e+02     1.637e+02
   287.787     1.464e+01     3.826e+00     5.907e+02     1.544e+02     8.630e+02     2.256e+02
   287.810     1.351e+01     3.676e+00     5.466e+02     1.487e+02     7.988e+02     2.173e+02
   287.832     1.513e+01     3.890e+00     6.138e+02     1.578e+02     8.971e+02     2.306e+02
   287.854     1.823e+01     4.270e+00     7.412e+02     1.736e+02     1.084e+03     2.538e+02
   287.876     1.480e+01     3.847e+00     6.030e+02     1.568e+02     8.816e+02     2.292e+02
   287.899     2.170e+01     4.658e+00     8.864e+02     1.903e+02     1.296e+03     2.783e+02
   287.921     1.546e+01     3.932e+00     6.329e+02     1.610e+02     9.258e+02     2.355e+02
   287.943     1.455e+01     3.814e+00     5.971e+02     1.566e+02     8.735e+02     2.290e+02
   287.965     1.419e+01     3.766e+00     5.837e+02     1.550e+02     8.541e+02     2.268e+02
   287.987     1.299e+01     3.604e+00     5.358e+02     1.487e+02     7.841e+02     2.176e+02
   288.010     1.043e+01     3.230e+00     4.313e+02     1.335e+02     6.313e+02     1.955e+02
   288.032     1.582e+01     3.977e+00     6.555e+02     1.648e+02     9.598e+02     2.413e+02
   288.054     9.860e+00     3.140e+00     4.096e+02     1.304e+02     5.998e+02     1.910e+02
   288.076     1.500e+01     3.873e+00     6.245e+02     1.613e+02     9.147e+02     2.362e+02
   288.099     1.113e+01     3.336e+00     4.645e+02     1.392e+02     6.805e+02     2.040e+02
   288.121     2.300e+01     4.795e+00     9.622e+02     2.007e+02     1.410e+03     2.940e+02
   288.143     3.364e+01     5.800e+00     1.411e+03     2.433e+02     2.068e+03     3.566e+02
   288.165     3.507e+01     5.922e+00     1.474e+03     2.490e+02     2.161e+03     3.650e+02
   288.188     3.979e+01     6.308e+00     1.677e+03     2.658e+02     2.459e+03     3.898e+02
   288.210     2.960e+01     5.440e+00     1.250e+03     2.298e+02     1.834e+03     3.371e+02
   288.232     2.578e+01     5.077e+00     1.092e+03     2.150e+02     1.601e+03     3.154e+02
   288.254     1.753e+01     4.187e+00     7.441e+02     1.777e+02     1.092e+03     2.607e+02
   288.276     1.325e+01     3.640e+00     5.637e+02     1.549e+02     8.273e+02     2.273e+02
   288.299     1.758e+01     4.193e+00     7.499e+02     1.788e+02     1.101e+03     2.625e+02
   288.321     1.215e+01     3.485e+00     5.193e+02     1.490e+02     7.624e+02     2.187e+02
   288.343     1.071e+01     3.272e+00     4.589e+02     1.402e+02     6.738e+02     2.059e+02
   288.365     2.771e+01     5.264e+00     1.190e+03     2.261e+02     1.748e+03     3.321e+02
   288.388     3.147e+01     5.610e+00     1.355e+03     2.416e+02     1.991e+03     3.549e+02
   288.410     5.291e+01     7.274e+00     2.284e+03     3.140e+02     3.356e+03     4.613e+02
   288.432     6.403e+01     8.002e+00     2.771e+03     3.462e+02     4.072e+03     5.088e+02
   288.454     4.455e+01     6.675e+00     1.932e+03     2.895e+02     2.840e+03     4.255e+02
   288.476     2.995e+01     5.473e+00     1.302e+03     2.379e+02     1.915e+03     3.498e+02
   288.499     1.791e+01     4.232e+00     7.805e+02     1.844e+02     1.148e+03     2.712e+02
   288.521     1.875e+01     4.330e+00     8.191e+02     1.892e+02     1.205e+03     2.782e+02
   288.543     2.449e+01     4.949e+00     1.072e+03     2.167e+02     1.578e+03     3.188e+02
   288.565     2.104e+01     4.587e+00     9.236e+02     2.013e+02     1.359e+03     2.963e+02
   288.588     2.613e+01     5.111e+00     1.150e+03     2.249e+02     1.692e+03     3.310e+02
   288.610     2.000e+01     4.473e+00     8.823e+02     1.973e+02     1.299e+03     2.904e+02
   288.632     1.787e+01     4.227e+00     7.900e+02     1.869e+02     1.163e+03     2.752e+02
   288.654     1.753e+01     4.187e+00     7.770e+02     1.856e+02     1.144e+03     2.733e+02
   288.677     6.614e+00     2.572e+00     2.938e+02     1.142e+02     4.329e+02     1.683e+02
   288.699     1.491e+01     3.861e+00     6.637e+02     1.719e+02     9.781e+02     2.533e+02
   288.721     1.583e+01     3.979e+00     7.067e+02     1.776e+02     1.042e+03     2.618e+02
   288.743     1.315e+01     3.626e+00     5.883e+02     1.622e+02     8.673e+02     2.392e+02
   288.765     1.043e+01     3.229e+00     4.677e+02     1.448e+02     6.896e+02     2.136e+02
   288.788     1.709e+01     4.133e+00     7.681e+02     1.858e+02     1.133e+03     2.741e+02
   288.810     1.143e+01     3.381e+00     5.152e+02     1.524e+02     7.600e+02     2.248e+02
   288.832     9.938e+00     3.153e+00     4.490e+02     1.424e+02     6.625e+02     2.101e+02
   288.854     1.587e+01     3.983e+00     7.185e+02     1.804e+02     1.060e+03     2.662e+02
   288.877     1.070e+01     3.271e+00     4.856e+02     1.485e+02     7.169e+02     2.192e+02
   288.899     1.401e+01     3.743e+00     6.376e+02     1.703e+02     9.415e+02     2.515e+02
   288.921     1.601e+01     4.001e+00     7.302e+02     1.825e+02     1.078e+03     2.695e+02
   288.943     1.193e+01     3.455e+00     5.457e+02     1.580e+02     8.061e+02     2.333e+02
   288.965     1.141e+01     3.378e+00     5.229e+02     1.548e+02     7.725e+02     2.287e+02
   288.988     9.253e+00     3.042e+00     4.251e+02     1.398e+02     6.282e+02     2.065e+02
   289.010     1.299e+01     3.604e+00     5.981e+02     1.660e+02     8.841e+02     2.453e+02
   289.032     1.429e+01     3.780e+00     6.597e+02     1.745e+02     9.753e+02     2.580e+02
   289.054     8.284e+00     2.878e+00     3.834e+02     1.332e+02     5.669e+02     1.970e+02
   289.077     1.315e+01     3.627e+00     6.101e+02     1.682e+02     9.024e+02     2.488e+02
   289.099     2.222e+01     4.714e+00     1.033e+03     2.192e+02     1.528e+03     3.243e+02
   289.121     3.226e+01     5.679e+00     1.504e+03     2.647e+02     2.225e+03     3.917e+02
   289.143     3.090e+01     5.559e+00     1.444e+03     2.598e+02     2.137e+03     3.844e+02
   289.165     4.834e+01     6.953e+00     2.264e+03     3.257e+02     3.352e+03     4.821e+02
   289.188     4.833e+01     6.952e+00     2.269e+03     3.264e+02     3.360e+03     4.833e+02
   289.210     3.419e+01     5.847e+00     1.609e+03     2.752e+02     2.383e+03     4.076e+02
   289.232     2.128e+01     4.613e+00     1.004e+03     2.177e+02     1.487e+03     3.224e+02
   289.254     1.345e+01     3.668e+00     6.362e+02     1.735e+02     9.426e+02     2.570e+02
   289.277     1.666e+01     4.082e+00     7.900e+02     1.935e+02     1.171e+03     2.868e+02
   289.299     1.284e+01     3.584e+00     6.105e+02     1.703e+02     9.048e+02     2.525e+02
   289.321     1.209e+01     3.477e+00     5.760e+02     1.657e+02     8.540e+02     2.456e+02
   289.343     1.754e+01     4.188e+00     8.376e+02     2.000e+02     1.242e+03     2.966e+02
   289.366     1.017e+01     3.189e+00     4.870e+02     1.527e+02     7.222e+02     2.265e+02
   289.388     1.206e+01     3.473e+00     5.788e+02     1.667e+02     8.586e+02     2.472e+02
   289.410     1.361e+01     3.689e+00     6.548e+02     1.775e+02     9.715e+02     2.633e+02
   289.432     1.020e+01     3.193e+00     4.918e+02     1.540e+02     7.299e+02     2.286e+02
   289.454     1.018e+01     3.190e+00     4.921e+02     1.542e+02     7.304e+02     2.289e+02
   289.477     8.588e+00     2.931e+00     4.162e+02     1.420e+02     6.179e+02     2.108e+02
   289.499     9.448e+00     3.074e+00     4.590e+02     1.493e+02     6.816e+02     2.217e+02
   289.521     1.334e+01     3.652e+00     6.496e+02     1.779e+02     9.648e+02     2.642e+02
   289.543     8.018e+00     2.832e+00     3.914e+02     1.382e+02     5.815e+02     2.054e+02
   289.566     1.034e+01     3.216e+00     5.060e+02     1.574e+02     7.519e+02     2.338e+02
   289.588     1.379e+01     3.714e+00     6.766e+02     1.822e+02     1.006e+03     2.708e+02
   289.610     1.213e+01     3.483e+00     5.966e+02     1.713e+02     8.868e+02     2.546e+02
   289.632     1.217e+01     3.488e+00     5.998e+02     1.720e+02     8.917e+02     2.557e+02
   289.654     1.137e+01     3.372e+00     5.619e+02     1.666e+02     8.356e+02     2.478e+02
   289.677     1.087e+01     3.297e+00     5.384e+02     1.633e+02     8.009e+02     2.429e+02
   289.699     1.377e+01     3.711e+00     6.841e+02     1.843e+02     1.018e+03     2.742e+02
   289.721     1.881e+01     4.337e+00     9.364e+02     2.159e+02     1.393e+03     3.213e+02
   289.743     1.192e+01     3.452e+00     5.948e+02     1.723e+02     8.853e+02     2.564e+02
   289.766     1.782e+01     4.221e+00     8.914e+02     2.112e+02     1.327e+03     3.144e+02
   289.788     1.861e+01     4.314e+00     9.335e+02     2.164e+02     1.390e+03     3.222e+02
   289.810     1.530e+01     3.912e+00     7.693e+02     1.967e+02     1.146e+03     2.929e+02
   289.832     1.134e+01     3.368e+00     5.717e+02     1.697e+02     8.515e+02     2.528e+02
   289.854     1.375e+01     3.709e+00     6.950e+02     1.874e+02     1.035e+03     2.792e+02
   289.877     1.343e+01     3.664e+00     6.802e+02     1.856e+02     1.014e+03     2.766e+02
   289.899     1.051e+01     3.242e+00     5.337e+02     1.646e+02     7.954e+02     2.454e+02
   289.921     1.081e+01     3.287e+00     5.502e+02     1.674e+02     8.201e+02     2.495e+02
   289.943     8.132e+00     2.852e+00     4.150e+02     1.455e+02     6.187e+02     2.170e+02
   289.966     1.667e+01     4.083e+00     8.531e+02     2.089e+02     1.272e+03     3.115e+02
   289.988     9.421e+00     3.069e+00     4.832e+02     1.574e+02     7.206e+02     2.348e+02
   290.010     1.279e+01     3.577e+00     6.577e+02     1.839e+02     9.812e+02     2.743e+02
   290.032     1.084e+01     3.293e+00     5.588e+02     1.697e+02     8.337e+02     2.532e+02
   290.055     1.193e+01     3.455e+00     6.167e+02     1.785e+02     9.203e+02     2.664e+02
   290.077     1.282e+01     3.581e+00     6.643e+02     1.855e+02     9.916e+02     2.769e+02
   290.099     9.950e+00     3.154e+00     5.166e+02     1.638e+02     7.713e+02     2.445e+02
   290.121     1.299e+01     3.605e+00     6.763e+02     1.876e+02     1.010e+03     2.802e+02
   290.143     8.420e+00     2.902e+00     4.394e+02     1.514e+02     6.562e+02     2.262e+02
   290.166     1.431e+01     3.783e+00     7.488e+02     1.979e+02     1.119e+03     2.957e+02
   290.188     1.167e+01     3.417e+00     6.123e+02     1.792e+02     9.148e+02     2.677e+02
   290.210     1.544e+01     3.930e+00     8.119e+02     2.066e+02     1.213e+03     3.088e+02
   290.232     1.024e+01     3.200e+00     5.397e+02     1.687e+02     8.067e+02     2.521e+02
   290.255     1.470e+01     3.835e+00     7.770e+02     2.026e+02     1.162e+03     3.029e+02
   290.277     1.544e+01     3.929e+00     8.177e+02     2.081e+02     1.223e+03     3.112e+02
   290.299     1.216e+01     3.488e+00     6.459e+02     1.852e+02     9.660e+02     2.770e+02
   290.321     1.606e+01     4.007e+00     8.547e+02     2.133e+02     1.279e+03     3.191e+02
   290.343     1.668e+01     4.084e+00     8.903e+02     2.180e+02     1.332e+03     3.261e+02
   290.366     2.113e+01     4.596e+00     1.130e+03     2.459e+02     1.691e+03     3.680e+02
   290.388     2.042e+01     4.519e+00     1.095e+03     2.424e+02     1.639e+03     3.628e+02
   290.410     2.124e+01     4.609e+00     1.142e+03     2.479e+02     1.710e+03     3.710e+02
   290.432     1.344e+01     3.666e+00     7.243e+02     1.976e+02     1.084e+03     2.959e+02
   290.455     1.342e+01     3.663e+00     7.253e+02     1.980e+02     1.086e+03     2.965e+02
   290.477     1.519e+01     3.897e+00     8.229e+02     2.112e+02     1.233e+03     3.163e+02
   290.499     1.359e+01     3.687e+00     7.383e+02     2.003e+02     1.106e+03     3.000e+02
   290.521     1.468e+01     3.832e+00     7.997e+02     2.087e+02     1.198e+03     3.127e+02
   290.543     1.374e+01     3.707e+00     7.501e+02     2.024e+02     1.124e+03     3.033e+02
